tweet_id,Count
[974346068992430080],22
[974346113149894656],24
[974346240312922117],30
[974346286450212864],24
[974346360857149440],25
[974346492571013122],21
[974346517938163712],38
[974346565069524992],23
[974346568944975872],15
[974346579040751616],43
[974346915784503296],19
[974346999586795528],17
[974347093656653824],31
[974347236468576256],38
[974347390525362176],30
[974347777001082881],35
[974347788401238016],21
[974347949340704768],25
[974348017590468609],31
[974348076814086144],22
[974348118786543617],35
[974348165943058435],39
[974348201800224768],17
[974348272402862080],22
[974348384244060160],34
[974348390963273728],32
[974348476350951427],23
[974348568336060416],17
[974348779280355328],34
[974348880136560640],20
[974348900881584130],21
[974349145908613121],17
[974349160345456641],26
[974349166674632704],19
[974349241891086336],34
[974349357544701952],19
[974349373835563008],33
[974349556640092167],21
[974349768213352449],23
[974349771606515712],22
[974349845447061504],22
[974349999638278144],25
[974350013257019393],15
[974350220312985600],30
[974350429042757634],33
[974350667748868097],28
[974350756013801474],20
[974350826104934401],14
[974350844916305920],21
[974350968560279552],27
[974351004459085824],22
[974351058897162240],34
[974351081189847040],38
[974351520685686785],25
[974351780057436162],29
[974351884113788928],20
[974351888421306368],33
[974351899775438848],22
[974351902317170689],20
[974352027114287104],33
[974352027701555200],17
[974352045103775745],26
[974352369558458370],19
[974352455709483010],17
[974352459429744640],32
[974352489192419328],31
[974352570859839488],23
[974352830487236610],39
[974352914335584257],20
[974352974771257344],18
[974353041926234112],14
[974353334718083074],25
[974353374660452358],17
[974353401629720576],16
[974353466784182275],20
[974353493178929154],33
[974353607708631041],25
[974353715334443009],25
[974353729884512261],21
[974353770141376512],27
[974353775216410624],32
[974353815758688256],28
[974353846691680263],19
[974354091697729537],15
[974354128104169472],24
[974354794352664576],22
[974354834710253568],33
[974354843564494848],17
[974354909012217856],28
[974354957527855106],22
[974355066462330880],38
[974355153045336065],27
[974355186679406592],14
[974355480658300928],17
[974355709927350272],34
[974355817750253568],22
[974355883659595780],24
[974355889640615942],23
[974355948709011456],21
[974355962739019776],16
[974355999510401025],38
[974356101536845824],27
[974356171946627075],18
[974356183371968512],20
[974356212262277121],16
[974356214355255296],28
[974356221774921729],27
[974356227210862592],24
[974356298442723328],25
[974356426893221890],24
[974356739595341825],28
[974356789780135936],20
[974356839901966341],9
[974357054386253824],19
[974357165992529920],16
[974357327242506240],22
[974357409975209985],19
[974357505206837248],15
[974357692100866048],26
[974357692922912768],26
[974357783154974720],18
[974357809176498176],23
[974357914927411200],31
[974358057764274176],26
[974358099019616259],32
[974358109161426944],14
[974358138995531776],28
[974358321732911107],34
[974358326967455744],27
[974358339131002880],33
[974358364422537217],23
[974358375671754752],10
[974358547541585920],25
[974358557096280067],26
[974358586850709505],25
[974358657994551304],14
[974358696024330246],25
[974358727401799680],28
[974358838588690435],27
[974358950501060609],29
[974359032919097344],28
[974359114649190400],25
[974359339665326085],15
[974359367268040705],20
[974359445550616579],22
[974359538055942146],28
[974359586399334400],19
[974359617617633281],32
[974359653558751232],26
[974359667890704385],29
[974359691844378624],27
[974359713780588547],15
[974359738015211520],23
[974359752473042944],18
[974359777970212864],20
[974359780990115846],19
[974359787570913282],26
[974359799877066752],32
[974359849566949376],24
[974359862678310917],69
[974359896207458305],29
[974359915862118400],31
[974360139959500802],35
[974360306054041601],30
[974360441932664834],27
[974360504658513920],22
[974360516566007808],33
[974360656815128576],18
[974360759944843265],22
[974360762419482625],23
[974360773072998400],32
[974360811404587008],24
[974360825996525568],24
[974360855818186752],28
[974360872733691904],59
[974361061334896645],20
[974361163948535809],32
[974361190506823680],16
[974361255644487680],18
[974361628215947264],31
[974361739352596481],34
[974362002398224384],18
[974362044777533440],37
[974362104441524224],20
[974362261426003969],24
[974362317575114752],30
[974362348197761025],19
[974362429957246976],24
[974362515504271362],60
[974362537545252864],33
[974362608609431553],20
[974362813715099655],32
[974363047912501249],19
[974363239021555712],53
[974363585802571776],21
[974363618581020673],24
[974363910622113793],17
[974364028758769664],20
[974364029115187200],20
[974364156961968128],24
[974364258950701056],18
[974364259307151360],33
[974364446163460096],22
[974364448059256833],19
[974364675403124736],22
[974364747603746817],37
[974364809889071104],19
[974364955544825857],27
[974364958006874112],26
[974364968165392384],27
[974365005582827522],39
[974365049727799296],39
[974365062319063040],20
[974365137967681542],21
[974365138089254914],22
[974365300773748736],38
[974365387012833281],18
[974365402032570369],19
[974365611139592192],18
[974365626943893506],40
[974365727279939585],25
[974365800021876736],13
[974365850357714946],16
[974365890774028288],13
[974366094000521216],19
[974366112690458624],30
[974366246773972992],13
[974366349173510146],15
[974366386611998725],18
[974366516228521985],21
[974366557030633472],21
[974367132485001216],14
[974367151728537600],20
[974367163971702784],25
[974367481149128704],22
[974367691535417345],30
[974367751140708352],21
[974367852735148044],23
[974368201239875585],13
[974368255946129409],34
[974368393615826944],29
[974368400079314945],40
[974368419234578432],17
[974368747707396098],25
[974368764153270272],17
[974368984027095041],26
[974369098556690437],22
[974369194803449856],25
[974369261429907456],34
[974369395962134528],17
[974369595640262656],28
[974369683603378177],14
[974369796384067586],19
[974369808140529665],17
[974369851010572289],26
[974369949266382848],13
[974369949685833728],25
[974369996343316480],34
[974370293815881729],18
[974370437013671937],14
[974370619411218432],17
[974370626197536768],32
[974370746490290176],24
[974370959837802496],23
[974370971728728069],28
[974371110941736960],22
[974371132164984834],29
[974371253657243654],28
[974371339854405632],15
[974371447081721857],25
[974371656591228929],12
[974371699511656449],21
[974371716314091520],17
[974371721573740547],19
[974371778544873472],36
[974371800128901125],17
[974371839001726976],30
[974371859474145280],15
[974371903413481472],30
[974371949823627264],22
[974371953657221121],21
[974372124201664512],30
[974372175191867393],17
[974372217151803393],15
[974372283828588545],27
[974372394893750277],27
[974372431476469763],15
[974372517816094720],28
[974372580198092800],35
[974372652390391808],32
[974372654923862022],15
[974372783374422017],19
[974372935296143360],29
[974372951444410373],17
[974373173889323008],15
[974373188476915712],24
[974373193564807174],53
[974373247130226690],26
[974373292336295936],19
[974373403334455296],31
[974373455272529925],12
[974373491360219136],15
[974373532116443136],20
[974373667999178752],23
[974373677901860864],28
[974373727214424064],31
[974373804507107333],61
[974373821422755840],22
[974373897649950720],34
[974373992931954689],18
[974374045851496449],28
[974374148741804032],32
[974374281080602625],18
[974374393043398656],35
[974374465873305602],26
[974374548811509765],19
[974374619598802944],14
[974374681275977728],22
[974374682760654848],17
[974374711688822786],24
[974374735621578752],16
[974374758329606149],29
[974374767242432515],22
[974374768718897153],20
[974374799639183361],31
[974374885320544257],21
[974374904232587266],19
[974375008985387008],31
[974375024080687104],22
[974375764983296000],41
[974375792808349696],23
[974375876476526592],38
[974376002611826688],18
[974376020404064256],22
[974376113878249472],16
[974376116768133120],33
[974376162603364353],20
[974376198817148928],21
[974376216517140489],26
[974376226726039552],41
[974376233294327808],19
[974376266894684163],34
[974376322981011456],21
[974376455298789384],33
[974376524127272960],21
[974376658907021312],24
[974376758056189952],28
[974376833016721408],17
[974376870551568384],28
[974377043822628864],35
[974377066647793664],36
[974377086554202113],14
[974377152002117632],38
[974377220637564928],19
[974377301113786370],98
[974377303777075200],33
[974377449613156352],32
[974377460816072704],16
[974377530554814465],20
[974377573143605248],14
[974377684783550465],18
[974377741490548736],21
[974377781516820480],17
[974378193464393728],32
[974378575523713025],26
[974378612404047874],24
[974378657979432960],21
[974379236977864705],33
[974379446038945792],84
[974379466729377792],22
[974379551127040000],24
[974379819575070721],26
[974379848381751296],26
[974380013507235842],21
[974380459621838853],23
[974380538478907392],19
[974380773473247232],21
[974380819996381184],29
[974380826669576193],45
[974380834504499207],23
[974380998199840768],22
[974381171235844098],18
[974381233290579968],36
[974381365255794689],10
[974381535444045826],17
[974381594675941380],39
[974381622542979072],22
[974381803367731201],18
[974382267928842240],23
[974382310396190721],20
[974382499861291009],67
[974382588465840128],18
[974382792376311809],15
[974382924194811904],21
[974383131988918272],28
[974383263635722240],22
[974383447237152770],29
[974383484067241984],38
[974383758605410305],32
[974383888389804033],14
[974383990173036544],33
[974384257639567361],19
[974384381241561089],23
[974384443925389315],30
[974384616432984070],25
[974384663308455936],23
[974384743776161792],42
[974384792732098560],25
[974384989662883840],26
[974385011712561156],26
[974385059338903552],26
[974385251215691776],21
[974385261428789250],32
[974385441221865472],23
[974385459727040513],19
[974385459798401025],19
[974385573145214976],19
[974385574743367680],35
[974385619378958336],20
[974385641546010624],33
[974385643488010242],15
[974385657077555201],26
[974385737838809088],19
[974385754444062722],26
[974385926800596992],34
[974386014876823553],35
[974386030890618880],33
[974386480666873856],24
[974386513885704196],19
[974387024164720641],27
[974387193266540544],23
[974387207204196353],32
[974387444035530752],20
[974387456631017472],20
[974387562839232514],29
[974387875260268544],12
[974387948572610564],22
[974388453029830656],21
[974388480934477824],20
[974388550287413249],23
[974388564879396865],18
[974388756378656769],42
[974388838859726848],16
[974388917540671488],23
[974389013602881536],23
[974389116635897856],17
[974389151465394186],26
[974389693335986176],32
[974389697064636417],18
[974389721286799360],19
[974389782355824645],18
[974389876417232897],17
[974389894087954433],65
[974389913956339712],17
[974389970155855877],24
[974390055983820800],19
[974390178423984128],24
[974390232211755013],21
[974390353422843910],25
[974390482343260161],30
[974390573045047297],17
[974390611108421634],23
[974390628858474496],36
[974390813546504193],28
[974390865325010944],26
[974390913236692992],16
[974390944962297857],21
[974390988247515139],31
[974391051359223808],33
[974391216736317440],21
[974391357811904513],21
[974391582190383110],26
[974391587588444160],26
[974391705767202816],15
[974391734720491522],38
[974391775031738368],24
[974391836306493441],30
